500 ,27170 ,26130 ,24990 ,23850 ,22710 ,21570 ,20520 ,19380 ,18240 ,17100 ,15960 ,15490 ,14920 ,14350 ,13780 ,13210 ,12640 ,12070 ,11500 ,10930 ,10360 ,9880 ,9310 ,8650 ,8170 ,7600 ,6840 ,6270 ,5610 ,5130 
450 ,24420 ,23470 ,22420 ,21470 ,20430 ,19480 ,18430 ,17390 ,16440 ,15390 ,14440 ,13970 ,13400 ,12920 ,12450 ,11880 ,11400 ,10930 ,10450 ,9880 ,9410 ,8930 ,8360 ,7890 ,7410 ,6940 ,6270 ,5700 ,5130 ,4660 
400 ,21660 ,20810 ,19860 ,19000 ,18150 ,17290 ,16340 ,15490 ,14630 ,13680 ,12830 ,12350 ,11970 ,11500 ,11020 ,10640 ,10170 ,9790 ,9310 ,8840 ,8360 ,7980 ,7510 ,7030 ,6650 ,6180 ,5700 ,5130 ,4660 ,4280 
350 ,18910 ,18150 ,17390 ,16630 ,15770 ,15010 ,14250 ,13490 ,12730 ,11970 ,11210 ,10830 ,10450 ,10070 ,9690 ,9310 ,8930 ,8550 ,8170 ,7790 ,7320 ,7030 ,6650 ,6180 ,5890 ,5510 ,4940 ,4560 ,4090 ,3800 
300 ,16150 ,15490 ,14820 ,14160 ,13590 ,12920 ,12260 ,11590 ,10930 ,10260 ,9690 ,9310 ,9030 ,8650 ,8360 ,8080 ,7700 ,7410 ,7030 ,6750 ,6370 ,6080 ,5800 ,5420 ,5130 ,4750 ,4370 ,3990 ,3610 ,3330 
250 ,13400 ,12830 ,12350 ,11780 ,11310 ,10740 ,10170 ,9690 ,9120 ,8650 ,8080 ,7790 ,7510 ,7320 ,7030 ,6750 ,6460 ,6180 ,5990 ,5700 ,5420 ,5130 ,4850 ,4660 ,4370 ,4090 ,3800 ,3420 ,3140 ,2950 
200 ,10930 ,10450 ,10070 ,9600 ,9220 ,8740 ,8360 ,7890 ,7510 ,7130 ,6650 ,6460 ,6270 ,5990 ,5800 ,5610 ,5320 ,5130 ,4940 ,4750 ,4470 ,4370 ,4180 ,3800 ,3710 ,3520 ,3230 ,2950 ,2660 ,2570 
180 ,10360 ,9980 ,9500 ,9120 ,8740 ,8360 ,7890 ,7510 ,7130 ,6750 ,6270 ,6080 ,5890 ,5700 ,5510 ,5320 ,5130 ,4940 ,4750 ,4470 ,4280 ,4090 ,3900 ,3710 ,3520 ,3330 ,3040 ,2850 ,2570 ,2470 
160 ,9220 ,8840 ,8460 ,8170 ,7790 ,7410 ,7130 ,6750 ,6370 ,6080 ,5700 ,5510 ,5320 ,5130 ,4940 ,4750 ,4660 ,4470 ,4280 ,4090 ,3900 ,3800 ,3520 ,3420 ,3230 ,3040 ,2850 ,2570 ,2380 ,2280 
140 ,8080 ,7790 ,7510 ,7220 ,6840 ,6560 ,6270 ,5990 ,5700 ,5320 ,5040 ,4940 ,4750 ,4560 ,4470 ,4280 ,4090 ,3990 ,3800 ,3710 ,3520 ,3330 ,3230 ,3040 ,2950 ,2760 ,2570 ,2380 ,2190 ,2090 
120 ,6940 ,6650 ,6370 ,6180 ,5890 ,5610 ,5420 ,5130 ,4850 ,4660 ,4370 ,4280 ,4090 ,3990 ,3900 ,3710 ,3610 ,3520 ,3330 ,3230 ,3040 ,2950 ,2850 ,2660 ,2570 ,2470 ,2280 ,2090 ,2000 ,1900 
100 ,5890 ,5700 ,5510 ,5230 ,5040 ,4850 ,4660 ,4370 ,4180 ,3990 ,3800 ,3710 ,3610 ,3420 ,3330 ,3230 ,3140 ,3040 ,2950 ,2850 ,2760 ,2570 ,2470 ,2380 ,2280 ,2190 ,2000 ,1900 ,1810 ,1710 
80 ,4750 ,4660 ,4470 ,4280 ,4180 ,3990 ,3800 ,3610 ,3520 ,3330 ,3140 ,3040 ,2950 ,2850 ,2850 ,2760 ,2660 ,2570 ,2470 ,2380 ,2280 ,2190 ,2090 ,2090 ,2000 ,1900 ,1810 ,1710 ,1520 ,1520 
60 ,3520 ,3420 ,3330 ,3140 ,3040 ,2950 ,2850 ,2760 ,2660 ,2570 ,2380 ,2380 ,2280 ,2280 ,2190 ,2190 ,2090 ,2000 ,2000 ,1900 ,1900 ,1810 ,1810 ,1710 ,1620 ,1620 ,1520 ,1430 ,1330 ,1330 
40 ,2850 ,2760 ,2660 ,2660 ,2570 ,2470 ,2380 ,2280 ,2190 ,2090 ,2000 ,2000 ,2000 ,1900 ,1900 ,1810 ,1810 ,1710 ,1710 ,1710 ,1620 ,1620 ,1520 ,1520 ,1430 ,1430 ,1330 ,1330 ,1240 ,1240 
30 ,2090 ,2000 ,2000 ,1900 ,1900 ,1810 ,1810 ,1710 ,1710 ,1620 ,1620 ,1620 ,1520 ,1520 ,1520 ,1520 ,1430 ,1430 ,1430 ,1330 ,1330 ,1330 ,1330 ,1240 ,1240 ,1240 ,1240 ,1140 ,1140 ,1140 
20 ,1710 ,1710 ,1710 ,1620 ,1620 ,1620 ,1520 ,1520 ,1430 ,1430 ,1430 ,1430 ,1330 ,1330 ,1330 ,1330 ,1330 ,1240 ,1240 ,1240 ,1240 ,1240 ,1140 ,1140 ,1140 ,1140 ,1140 ,1050 ,1050 ,1050 
10 ,1140 ,1140 ,1140 ,1140 ,1140 ,1140 ,1140 ,1140 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,1050 ,950 ,950 ,950 ,950 
